timestamp,contractSymbol,bid,ask,lastPrice,impliedVolatility,volume
1751897700,SPY250707P00565000,0.0,0.01,0.02,0.59375,1398
1751897700,SPY250707P00570000,0.0,0.01,0.03,0.54688,2486
1751897700,SPY250707P00571000,0.0,0.01,0.02,0.53125,176
1751897700,SPY250707P00572000,0.0,0.01,0.04,0.53125,367
1751897700,SPY250707P00573000,0.0,0.01,0.04,0.51563,243
1751897700,SPY250707P00574000,0.0,0.01,0.03,0.51563,388
1751897700,SPY250707P00575000,0.0,0.01,0.01,0.50001,31
1751897700,SPY250707P00576000,0.0,0.01,0.03,0.52344,703
1751897700,SPY250707P00577000,0.0,0.01,0.03,0.50782,922
1751897700,SPY250707P00578000,0.0,0.01,0.02,0.50001,753
1751897700,SPY250707P00579000,0.0,0.01,0.02,0.48438,3103
1751897700,SPY250707P00580000,0.0,0.01,0.04,0.47657,2524
1751897700,SPY250707P00581000,0.0,0.01,0.01,0.46876,1
1751897700,SPY250707P00582000,0.0,0.01,0.03,0.45313,626
1751897700,SPY250707P00583000,0.0,0.01,0.01,0.44532,1
1751897700,SPY250707P00584000,0.0,0.01,0.04,0.43751,100
1751897700,SPY250707P00585000,0.0,0.01,0.01,0.42188,1
1751897700,SPY250707P00586000,0.0,0.01,0.01,0.41407,2
1751897700,SPY250707P00587000,0.0,0.01,0.01,0.40626,1
1751897700,SPY250707P00588000,0.0,0.01,0.01,0.39063,3
1751897700,SPY250707P00589000,0.0,0.01,0.04,0.38282,133
1751897700,SPY250707P00590000,0.0,0.01,0.01,0.37501,50
1751897700,SPY250707P00591000,0.0,0.01,0.01,0.35938,401
1751897700,SPY250707P00592000,0.0,0.01,0.01,0.35157,1
1751897700,SPY250707P00593000,0.0,0.01,0.01,0.34376,1
1751897700,SPY250707P00594000,0.0,0.01,0.01,0.32813,2
1751897700,SPY250707P00595000,0.0,0.01,0.01,0.32032,435
1751897700,SPY250707P00596000,0.01,0.02,0.01,0.33204,2709
1751897700,SPY250707P00597000,0.01,0.02,0.05,0.32032,219
1751897700,SPY250707P00598000,0.01,0.02,0.01,0.31055,2
1751897700,SPY250707P00599000,0.01,0.02,0.02,0.29884,11
1751897700,SPY250707P00600000,0.01,0.02,0.01,0.28907,654
1751897700,SPY250707P00601000,0.01,0.02,0.02,0.27735,20
1751897700,SPY250707P00602000,0.01,0.02,0.01,0.26563,51
1751897700,SPY250707P00603000,0.01,0.02,0.01,0.25391,312
1751897700,SPY250707P00604000,0.01,0.02,0.02,0.24220,79
1751897700,SPY250707P00605000,0.01,0.02,0.02,0.23048,1343
1751897700,SPY250707P00606000,0.02,0.03,0.02,0.23048,1696
1751897700,SPY250707P00607000,0.02,0.03,0.02,0.21876,140
1751897700,SPY250707P00608000,0.02,0.03,0.02,0.20509,381
1751897700,SPY250707P00609000,0.03,0.04,0.03,0.20118,973
1751897700,SPY250707P00610000,0.03,0.04,0.03,0.18946,1788
1751897700,SPY250707P00611000,0.03,0.04,0.04,0.17579,1075
1751897700,SPY250707P00612000,0.04,0.05,0.04,0.16895,1037
1751897700,SPY250707P00613000,0.05,0.06,0.05,0.16016,1246
1751897700,SPY250707P00614000,0.05,0.06,0.06,0.14649,1842
1751897700,SPY250707P00615000,0.06,0.07,0.06,0.13673,4661
1751897700,SPY250707P00616000,0.08,0.09,0.08,0.12794,4388
1751897700,SPY250707P00617000,0.1,0.11,0.11,0.11768,3727
1751897700,SPY250707P00618000,0.13,0.14,0.13,0.10792,4151
1751897700,SPY250707P00619000,0.18,0.19,0.19,0.09889,6156
1751897700,SPY250707P00620000,0.28,0.29,0.29,0.09229,19142
1751897700,SPY250707P00621000,0.4,0.41,0.4,0.08241,12738
1751897700,SPY250707P00622000,0.63,0.65,0.64,0.07594,21745
1751897700,SPY250707P00623000,0.98,0.99,0.99,0.06690,33314
1751897700,SPY250707P00624000,1.44,1.46,1.46,0.05177,12236
1751897700,SPY250707P00625000,1.95,1.96,1.9,0.00001,7407
1751897700,SPY250707P00626000,2.75,2.78,2.69,0.00001,2457
1751897700,SPY250707P00627000,3.57,3.61,3.62,0.00001,450
1751897700,SPY250707P00628000,4.46,4.5,4.6,0.00001,475
1751897700,SPY250707P00629000,5.51,5.62,5.44,0.00001,186
1751897700,SPY250707P00630000,6.5,6.56,6.59,0.00001,526
1751897700,SPY250707P00635000,11.41,11.52,11.74,0.00001,19
1751897700,SPY250707P00640000,16.33,16.5,16.7,0.00001,2
1751897700,SPY250707P00645000,21.15,21.55,19.15,0.00001,6
1751897700,SPY250707P00650000,25.85,27.43,24.75,0.44825,4
1751897700,SPY250707P00670000,45.84,47.57,44.1,0.76270,3
1751897700,SPY250707P00695000,70.42,72.45,75.93,0.99707,0
1751897700,SPY250708C00535000,87.59,89.6,70.09,1.17627,0
1751897700,SPY250708C00540000,82.61,84.66,65.29,1.12696,0
1751897700,SPY250708C00545000,77.62,79.61,74.47,1.06202,0
1751897700,SPY250708C00550000,72.62,74.71,73.53,1.01368,10
1751897700,SPY250708C00560000,62.51,64.59,56.6,0.86865,0
1751897700,SPY250708C00565000,57.62,59.72,40.57,0.83399,0
1751897700,SPY250708C00570000,52.49,54.6,56.38,0.74903,13
1751897700,SPY250708C00575000,47.63,49.57,50.01,0.70020,2
1751897700,SPY250708C00580000,42.64,44.74,46.19,0.65479,4
1751897700,SPY250708C00581000,41.61,43.68,37.36,0.63526,0
1751897700,SPY250708C00583000,39.63,41.73,34.84,0.61621,1
1751897700,SPY250708C00585000,36.9,39.97,40.97,0.55030,5
1751897700,SPY250708C00586000,36.64,38.69,29.95,0.57666,1
1751897700,SPY250708C00587000,35.64,37.97,31.62,0.58497,0
1751897700,SPY250708C00588000,34.67,36.72,27.11,0.55640,1
1751897700,SPY250708C00590000,32.66,34.62,25.28,0.52320,2
1751897700,SPY250708C00592000,30.68,32.98,27.73,0.52417,1
1751897700,SPY250708C00593000,28.95,31.7,32.46,0.60889,2
1751897700,SPY250708C00594000,28.54,30.62,23.16,0.58643,101
1751897700,SPY250708C00595000,27.68,28.61,29.45,0.45606,1
1751897700,SPY250708C00596000,26.66,28.66,27.69,0.56141,1
1751897700,SPY250708C00597000,25.54,27.62,16.0,0.54297,0
1751897700,SPY250708C00598000,24.53,26.58,28.11,0.52442,12
1751897700,SPY250708C00599000,23.69,25.77,27.14,0.52747,5
1751897700,SPY250708C00600000,22.67,24.61,23.2,0.49781,3
1751897700,SPY250708C00601000,22.49,22.63,22.59,0.38184,2
1751897700,SPY250708C00602000,21.46,21.6,21.37,0.36524,2
1751897700,SPY250708C00603000,20.63,20.76,22.67,0.37037,2
1751897700,SPY250708C00604000,19.59,19.72,19.73,0.35255,4
1751897700,SPY250708C00605000,18.7,18.81,18.77,0.34840,4
1751897700,SPY250708C00606000,17.61,17.71,17.61,0.32423,9
1751897700,SPY250708C00607000,16.58,16.69,16.65,0.30836,3
1751897700,SPY250708C00608000,15.59,15.69,15.81,0.29444,2
1751897700,SPY250708C00609000,14.6,14.7,16.89,0.28150,93
1751897700,SPY250708C00610000,13.62,13.72,13.67,0.26929,32
1751897700,SPY250708C00611000,12.56,12.68,15.25,0.25123,33
1751897700,SPY250708C00612000,11.67,11.77,11.73,0.24464,4
1751897700,SPY250708C00613000,10.74,10.85,10.74,0.23646,3
1751897700,SPY250708C00614000,9.66,9.74,9.41,0.21204,1
1751897700,SPY250708C00615000,8.74,8.83,8.84,0.20374,267
1751897700,SPY250708C00616000,7.8,7.87,7.91,0.19068,15
1751897700,SPY250708C00617000,6.93,6.99,6.97,0.18250,39
1751897700,SPY250708C00618000,6.04,6.09,6.06,0.17164,64
1751897700,SPY250708C00619000,5.34,5.38,5.3,0.17127,93
1751897700,SPY250708C00620000,4.43,4.47,4.46,0.15662,296
1751897700,SPY250708C00621000,3.61,3.65,3.62,0.14552,612
1751897700,SPY250708C00622000,2.92,2.95,3.06,0.13856,642
1751897700,SPY250708C00623000,2.39,2.4,2.4,0.13661,2451
1751897700,SPY250708C00624000,1.79,1.8,1.79,0.12843,4418
1751897700,SPY250708C00625000,1.32,1.33,1.34,0.12330,5112
1751897700,SPY250708C00626000,0.96,0.97,0.92,0.12049,3028
1751897700,SPY250708C00627000,0.63,0.64,0.63,0.11463,1803
1751897700,SPY250708C00628000,0.41,0.42,0.42,0.11158,1208
1751897700,SPY250708C00629000,0.25,0.26,0.26,0.10841,1583
1751897700,SPY250708C00630000,0.15,0.16,0.15,0.10694,2013
1751897700,SPY250708C00635000,0.02,0.03,0.02,0.12110,1057
1751897700,SPY250708C00640000,0.0,0.01,0.01,0.14259,589
1751897700,SPY250708C00645000,0.0,0.01,0.01,0.17970,18
1751897700,SPY250708C00650000,0.0,0.01,0.01,0.21095,1
1751897700,SPY250708C00655000,0.0,0.01,0.01,0.24610,114
1751897700,SPY250708C00660000,0.0,0.01,0.01,0.28126,35
1751897700,SPY250708C00665000,0.0,0.01,0.01,0.31251,4
1751897700,SPY250708C00670000,0.0,0.01,0.01,0.34376,1
1751897700,SPY250708C00675000,0.0,0.01,0.01,0.37501,0
1751897700,SPY250708P00450000,0.0,0.01,0.02,1.31250,0
1751897700,SPY250708P00460000,0.0,0.01,0.03,1.21875,0
1751897700,SPY250708P00465000,0.0,0.01,0.02,1.18750,0
1751897700,SPY250708P00470000,0.0,0.01,0.02,1.12500,61
1751897700,SPY250708P00475000,0.0,0.01,0.01,1.09375,1
1751897700,SPY250708P00485000,0.0,0.01,0.02,1.03125,1
1751897700,SPY250708P00490000,0.0,0.01,0.02,0.96875,1
1751897700,SPY250708P00495000,0.0,0.01,0.01,0.93750,1
1751897700,SPY250708P00500000,0.0,0.01,0.01,0.90625,5
1751897700,SPY250708P00505000,0.0,0.01,0.01,0.87500,30
1751897700,SPY250708P00510000,0.0,0.01,0.01,0.82813,2
1751897700,SPY250708P00515000,0.0,0.01,0.01,0.78125,30
1751897700,SPY250708P00520000,0.0,0.01,0.02,0.75000,7
1751897700,SPY250708P00525000,0.0,0.01,0.01,0.71875,101
1751897700,SPY250708P00530000,0.0,0.01,0.01,0.67188,60
1751897700,SPY250708P00535000,0.0,0.01,0.01,0.64063,91
1751897700,SPY250708P00540000,0.0,0.01,0.02,0.60938,811
1751897700,SPY250708P00545000,0.0,0.01,0.01,0.56250,1
1751897700,SPY250708P00550000,0.0,0.01,0.03,0.53125,1529
1751897700,SPY250708P00555000,0.0,0.01,0.02,0.50001,1695
1751897700,SPY250708P00560000,0.0,0.01,0.01,0.48438,2
1751897700,SPY250708P00565000,0.0,0.01,0.01,0.45313,22
1751897700,SPY250708P00570000,0.01,0.02,0.01,0.44141,98
1751897700,SPY250708P00575000,0.01,0.02,0.05,0.40235,335
1751897700,SPY250708P00577000,0.01,0.02,0.05,0.38672,7
1751897700,SPY250708P00578000,0.02,0.03,0.04,0.39454,41
1751897700,SPY250708P00579000,0.02,0.03,0.04,0.38672,4
1751897700,SPY250708P00580000,0.01,0.02,0.02,0.36329,285
1751897700,SPY250708P00581000,0.02,0.03,0.06,0.37110,2508
1751897700,SPY250708P00582000,0.01,0.02,0.02,0.34766,14
1751897700,SPY250708P00583000,0.02,0.03,0.02,0.35548,136
1751897700,SPY250708P00584000,0.02,0.03,0.06,0.34571,154
1751897700,SPY250708P00585000,0.02,0.03,0.06,0.33790,81
1751897700,SPY250708P00586000,0.02,0.03,0.02,0.33008,4
1751897700,SPY250708P00587000,0.02,0.03,0.07,0.32032,5
1751897700,SPY250708P00588000,0.02,0.03,0.03,0.31251,4
1751897700,SPY250708P00589000,0.02,0.03,0.06,0.30469,259
1751897700,SPY250708P00590000,0.02,0.03,0.02,0.29688,45
1751897700,SPY250708P00591000,0.03,0.04,0.03,0.29884,58
1751897700,SPY250708P00592000,0.03,0.04,0.03,0.29005,9
1751897700,SPY250708P00593000,0.03,0.04,0.11,0.28126,87
1751897700,SPY250708P00594000,0.03,0.04,0.09,0.27344,95
1751897700,SPY250708P00595000,0.03,0.04,0.03,0.26466,22
1751897700,SPY250708P00596000,0.03,0.04,0.05,0.25587,2
1751897700,SPY250708P00597000,0.04,0.05,0.04,0.25489,31
1751897700,SPY250708P00598000,0.04,0.05,0.04,0.24610,17
1751897700,SPY250708P00599000,0.04,0.05,0.05,0.23731,49
1751897700,SPY250708P00600000,0.04,0.05,0.05,0.22852,145
1751897700,SPY250708P00601000,0.05,0.06,0.05,0.22559,416
1751897700,SPY250708P00602000,0.05,0.06,0.05,0.21583,24
1751897700,SPY250708P00603000,0.06,0.07,0.06,0.21192,154
1751897700,SPY250708P00604000,0.06,0.07,0.07,0.20264,584
1751897700,SPY250708P00605000,0.07,0.08,0.07,0.19727,266
1751897700,SPY250708P00606000,0.07,0.08,0.07,0.18751,230
1751897700,SPY250708P00607000,0.08,0.09,0.09,0.18165,656
1751897700,SPY250708P00608000,0.08,0.09,0.1,0.17188,110
1751897700,SPY250708P00609000,0.09,0.1,0.1,0.16505,67
1751897700,SPY250708P00610000,0.11,0.12,0.11,0.16065,907
1751897700,SPY250708P00611000,0.12,0.13,0.13,0.15235,425
1751897700,SPY250708P00612000,0.14,0.15,0.14,0.14600,156
1751897700,SPY250708P00613000,0.18,0.19,0.19,0.14234,246
1751897700,SPY250708P00614000,0.21,0.22,0.22,0.13551,198
1751897700,SPY250708P00615000,0.27,0.28,0.27,0.13160,2169
1751897700,SPY250708P00616000,0.34,0.35,0.33,0.12672,370
1751897700,SPY250708P00617000,0.43,0.44,0.42,0.12208,826
1751897700,SPY250708P00618000,0.54,0.56,0.55,0.11768,804
1751897700,SPY250708P00619000,0.7,0.71,0.7,0.11305,1013
1751897700,SPY250708P00620000,0.85,0.86,0.86,0.10560,4479
1751897700,SPY250708P00621000,1.12,1.13,1.13,0.10267,1509
1751897700,SPY250708P00622000,1.36,1.38,1.44,0.09461,1648
1751897700,SPY250708P00623000,1.76,1.77,1.8,0.08985,3419
1751897700,SPY250708P00624000,2.26,2.27,2.27,0.08582,1644
1751897700,SPY250708P00625000,2.75,2.78,2.81,0.07545,1307
1751897700,SPY250708P00626000,3.32,3.34,3.31,0.05348,440
1751897700,SPY250708P00627000,4.11,4.16,4.02,0.00001,35
1751897700,SPY250708P00628000,4.83,4.9,5.02,0.00001,43
1751897700,SPY250708P00629000,5.65,5.73,5.58,0.00001,25
1751897700,SPY250708P00630000,6.56,6.66,6.65,0.00001,49
1751897700,SPY250708P00635000,10.14,11.81,11.4,0.00001,4
1751897700,SPY250708P00640000,15.48,17.59,16.55,0.24976,3
1751897700,SPY250708P00645000,20.51,22.45,19.77,0.27442,8
1751897700,SPY250709C00450000,172.63,174.61,173.43,1.83643,27
1751897700,SPY250709C00500000,122.69,124.61,125.45,1.32178,14
1751897700,SPY250709C00520000,102.69,105.0,103.44,1.16407,2
1751897700,SPY250709C00540000,82.72,84.63,77.57,0.92822,1
1751897700,SPY250709C00550000,72.69,74.6,75.47,0.82422,4
1751897700,SPY250709C00565000,57.7,59.65,60.16,0.68189,5
1751897700,SPY250709C00570000,52.71,54.64,55.87,0.63233,13
1751897700,SPY250709C00575000,47.0,49.81,42.76,0.54004,1
1751897700,SPY250709C00577000,45.63,47.81,43.49,0.56910,47
1751897700,SPY250709C00578000,44.74,46.81,41.45,0.56641,1
1751897700,SPY250709C00580000,42.74,44.85,45.84,0.54859,7
1751897700,SPY250709C00581000,41.74,43.76,38.73,0.53248,0
1751897700,SPY250709C00582000,40.72,42.88,28.45,0.52857,0
1751897700,SPY250709C00585000,37.75,39.65,35.76,0.58570,31
1751897700,SPY250709C00586000,36.65,38.8,34.73,0.58765,10
1751897700,SPY250709C00587000,35.69,38.06,38.5,0.59803,1
1751897700,SPY250709C00588000,34.71,37.07,30.66,0.58692,0
1751897700,SPY250709C00590000,32.77,34.68,36.03,0.53064,11
1751897700,SPY250709C00592000,31.55,31.69,34.49,0.41260,4
1751897700,SPY250709C00593000,30.6,30.73,24.69,0.40650,2
1751897700,SPY250709C00595000,28.7,28.83,30.6,0.39600,1
1751897700,SPY250709C00596000,27.55,27.69,29.76,0.37086,12
1751897700,SPY250709C00597000,26.76,26.89,29.05,0.38038,1
1751897700,SPY250709C00598000,25.62,25.75,21.61,0.35572,0
1751897700,SPY250709C00599000,24.58,24.71,24.71,0.34107,2
1751897700,SPY250709C00600000,23.59,24.73,25.69,0.41541,20
1751897700,SPY250709C00601000,22.64,22.77,16.25,0.32532,0
1751897700,SPY250709C00602000,21.62,21.75,24.27,0.31251,1
1751897700,SPY250709C00603000,20.74,20.89,22.3,0.31385,6
1751897700,SPY250709C00604000,19.77,19.9,22.2,0.30335,27
1751897700,SPY250709C00605000,18.69,18.81,18.91,0.28443,2
1751897700,SPY250709C00606000,17.68,17.8,17.1,0.27222,1
1751897700,SPY250709C00607000,16.69,16.8,19.75,0.26087,16
1751897700,SPY250709C00608000,15.92,16.03,18.63,0.26685,41
1751897700,SPY250709C00609000,14.91,15.02,16.84,0.25404,1
1751897700,SPY250709C00610000,13.94,14.05,13.55,0.24390,5
1751897700,SPY250709C00611000,12.86,12.97,15.61,0.22608,23
1751897700,SPY250709C00612000,11.95,12.06,14.32,0.21961,93
1751897700,SPY250709C00613000,11.06,11.15,10.82,0.21253,1
1751897700,SPY250709C00614000,10.17,10.25,10.04,0.20533,1
1751897700,SPY250709C00615000,9.28,9.36,11.4,0.19801,94
1751897700,SPY250709C00616000,8.37,8.45,8.4,0.18885,9
1751897700,SPY250709C00617000,7.6,7.67,7.62,0.18568,9
1751897700,SPY250709C00618000,6.68,6.74,6.84,0.17371,34
1751897700,SPY250709C00619000,5.92,5.97,5.96,0.16871,14
1751897700,SPY250709C00620000,5.21,5.24,5.29,0.16419,83
1751897700,SPY250709C00621000,4.53,4.56,4.47,0.16029,66
1751897700,SPY250709C00622000,3.83,3.86,3.86,0.15369,97
1751897700,SPY250709C00623000,3.17,3.19,3.22,0.14661,978
1751897700,SPY250709C00624000,2.66,2.67,2.67,0.14405,1009
1751897700,SPY250709C00625000,2.19,2.2,2.19,0.14143,563
1751897700,SPY250709C00626000,1.71,1.72,1.7,0.13587,451
1751897700,SPY250709C00627000,1.32,1.33,1.3,0.13184,340
1751897700,SPY250709C00628000,0.98,0.99,0.97,0.12733,406
1751897700,SPY250709C00629000,0.73,0.74,0.74,0.12489,454
1751897700,SPY250709C00630000,0.51,0.52,0.5,0.12110,1691
1751897700,SPY250709C00635000,0.06,0.07,0.07,0.11231,187
1751897700,SPY250709C00640000,0.01,0.02,0.02,0.12501,156
1751897700,SPY250709C00645000,0.01,0.02,0.02,0.15626,65
1751897700,SPY250709C00650000,0.01,0.02,0.01,0.18751,2
1751897700,SPY250709C00655000,0.0,0.01,0.01,0.20313,3307
1751897700,SPY250709C00660000,0.0,0.01,0.01,0.22657,1000
1751897700,SPY250709C00665000,0.0,0.01,0.01,0.25391,11
1751897700,SPY250709C00670000,0.0,0.01,0.01,0.28126,0
1751897700,SPY250709C00675000,0.0,0.01,0.01,0.30469,2
1751897700,SPY250709C00690000,0.0,0.01,0.01,0.38282,0
1751897700,SPY250709C00700000,0.0,0.01,0.01,0.42969,15
1751897700,SPY250709P00450000,0.0,0.01,0.01,1.06250,1
1751897700,SPY250709P00455000,0.0,0.01,0.01,1.03125,100
1751897700,SPY250709P00460000,0.0,0.01,0.01,0.98438,1
1751897700,SPY250709P00465000,0.0,0.01,0.02,0.96875,40
1751897700,SPY250709P00470000,0.0,0.01,0.01,0.93750,30
1751897700,SPY250709P00475000,0.0,0.01,0.01,0.90625,900
1751897700,SPY250709P00480000,0.0,0.01,0.01,0.87500,1800
1751897700,SPY250709P00485000,0.0,0.01,0.01,0.82813,915
1751897700,SPY250709P00490000,0.0,0.01,0.05,0.79688,1
1751897700,SPY250709P00495000,0.0,0.01,0.05,0.76563,1
1751897700,SPY250709P00500000,0.0,0.01,0.01,0.73438,6
1751897700,SPY250709P00505000,0.0,0.01,0.01,0.70313,10
1751897700,SPY250709P00510000,0.0,0.01,0.01,0.67188,1
1751897700,SPY250709P00515000,0.0,0.01,0.01,0.64063,25
1751897700,SPY250709P00520000,0.0,0.01,0.02,0.60938,140
1751897700,SPY250709P00525000,0.0,0.01,0.02,0.57813,100
1751897700,SPY250709P00530000,0.01,0.01,0.01,0.58594,556
1751897700,SPY250709P00535000,0.01,0.02,0.01,0.57032,876
1751897700,SPY250709P00540000,0.01,0.02,0.02,0.53907,457
1751897700,SPY250709P00545000,0.01,0.02,0.02,0.50782,691
1751897700,SPY250709P00550000,0.01,0.02,0.03,0.49219,480
1751897700,SPY250709P00555000,0.01,0.02,0.01,0.45704,2
1751897700,SPY250709P00560000,0.02,0.03,0.06,0.44141,1
1751897700,SPY250709P00565000,0.02,0.03,0.05,0.41016,4
1751897700,SPY250709P00570000,0.02,0.03,0.03,0.37501,1
